Zaman damgası,Kullanıcı Adı,Yaş,Cinsiyet,Eğitim Düzeyi,4-Medeni durumunuz,Hemşirelik Meslek Yılı,Okul Sağlığı Hemşiresi Olarak Mesleki Yılı,Görev Yapılan Il,8-Okul sağlığı hemşireliği kapsamında kaç tane hizmet içi eğitime katıldınız?,9-Hizmet içi eğitimlere aşağıdaki cihazlardan hangisini kullanarak katıldınız?,10-Hizmetiçi eğitimlere çevrimiçi (online) katılım durumunuzu hangisi en iyi ifade eder?,11-Aşağıdaki eğitim yöntemlerinden hangisini tercih edersiniz?,"
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitim konuları mesleğime uygundur.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitim konuları ihtiyacıma uygundur.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimler sonucunda okul sağlığı hemşireliği faaliyetlerine yönelik bilgi sahibi oldum]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimler, okul sağlığı hizmetleri uygulamaları hakkında farkındalık oluşturdu.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Öğrencilere sağlıklı yaşam biçimi davranışı kazandırmada bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimlerin, velilere sağlıklı yaşam biçimi davranışı kazandırmada olumlu etkisi olduğunu gördüm.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimler, özel sağlık gereksinimli çocuklara yaklaşımımda farkındalık oluşturdu.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimler, diyabetli çocuğa yaklaşımda farkındalık oluşturdu.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [İlk yardım uygulamalarında bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Kantin gıda güvenliği ve uygulamaları hakkında bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Okul çevre sağlığını değerlendirme uygulamaları hakkında bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Adli olaylara yaklaşım konusunda bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Sağlığı geliştirme ve bireysel sorumluluk kazandırmada bilgi sahibi oldum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Okul sağlığı hemşirelik hizmetlerini istendik şekilde gerçekleştirebiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Sağlıklı yaşam biçimi davranışlarını değerlendirmeye yönelik ölçüm araçlarına ulaşabilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Temel ilk yardım uygulamalarını yapabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci gereksinimine özgü bakım planı hazırlayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin fiziksel sağlık gereksinimlerini saptayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin ruhsal sağlık gereksinimlerini saptayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin mental sağlık gereksinimlerini saptayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci-veli-okul arasındaki iletişimi sağlayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Velileri gerektiğinde sağlık kuruluşlarına yönlendirebiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Velilerin sağlık eğitim gereksinimlerini saptayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Sağlık eğitimlerini davranışsal çıktılar açısından değerlendirebiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerde sağlıklı/sağlıksız yaşam biçimi davranışlarını gözlemleyebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Okul personelinin sağlıklı yaşam bilgi düzeyini değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Okul personelinin sağlıklı yaşam biçimi davranışlarını değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Velilerin sağlıklı yaşam biçimi davranışlarını değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Velilerin sağlıklı yaşam biçimi bilgi düzeyinin değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Okul çevre sağlığı güvenliğini değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin boy-kilo takibini yaparak büyüme ve gelişmesini takip edebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin riskli sağlık davranışları (madde kullanımı vb.) değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci-veli-personel eğitimleri sonucunda davranış değişikliğini değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Bireylerin sağlığını geliştirecek planlamalarda uygun öğretim yöntemlerini planlayabilirim (örn: atölye çalışması, sunum, poster, afiş, gezi, etki","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci-veli-personel sağlık eğitimine yönelik geri bildirimlerinin sürekliliğini sağlayabilirim. (örn: periyodik eğitimler, periyodik geribildiri","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci-veli-personel sağlık takibini yapabilirim.]",14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Okul sağlığı hemşireliği uygulamaları konusunda istekliyim.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Hizmetiçi eğitimlere katılmada istekliyim.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Okul sağlığı hemşireliğine yönelik bilgi ve birikimimi geliştirmede istekliyim.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Okul sağlığı hemşireliği mesleğinin gereklerini yerine getirmede motiveyim.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilere sağlık bilinci kazandırmada kendimi yetkin hissediyorum.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Velilere sağlık bilinci kazandırmada kendimi yetkin hissediyorum.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Okul personeline sağlık bilinci kazandırmada kendimi yetkin hissediyorum.],15- Okul sağlığı hemşiresi olarak hangi hizmetiçi eğitim konularına ihtiyaç duyuyorsunuz? Lütfen yazınız,16- Lütfen eklemek istediğiniz diğer hususları yazınız.
2022/08/01 9:55:43 ÖS GMT+3,,28,Kadın,Ön lisans,Evli,10,7,Kahramanmaraş ,1,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Sadece yüz yüze eğitim,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılmıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılmıyorum,Kısmen katılıyorum,Katılmıyorum,Katılmıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılmıyorum,Katılmıyorum,Katılmıyorum,Kısmen katılıyorum,Katılmıyorum,Katılmıyorum,Katılmıyorum,Katılmıyorum,Katılmıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Öğrenci değerlendirme sağlık fiziksel muayenesi yapma konusunda eğitime ihtiyacımız var ,
2022/08/01 10:55:50 ÖS GMT+3,,48,Kadın,Ön lisans,Evli,28,28,İstanbul ,21,Bilgisayar,Derslere katılmada hiç sorun yaşamadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,Kısmen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,
2022/08/01 11:02:17 ÖS GMT+3,,49,Kadın,Lisans,Bekar,31,31,Adana ,15,Akıllı telefon,Derslere katılmada hiç sorun yaşamadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,
2022/08/01 11:59:58 ÖS GMT+3,,50,Kadın,Lisans,Evli,29,29,Istanbul,20,Bilgisayar,Derslere katılmada hiç sorun yaşamadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Öğrencilerin okul içindeki tutum ve davranışları anlatilmalidir ayrıca yurtlu öğrencilerin beslenme konusu yurtlu öğrencilerin anne ve baba ilişkileri sorumlulukları manevi destekleri konularında konuşulması gerekir zeki çocukların a sosyal yaşamları kendilerini ifade etmeleri gibi ve konular anlatilmalidir yurtlu okullarda özellikle hijyen temizlik konusu ile ilgili öğretmenlerle okul yöneticileri ile koordineli çalışma konusu anlatilmalidir,Pansiyonlu okullarda revir ihtiyaçları ilkyardim çantası bir çok alanlara yapılmalıdır  bütçe ayrılmalıdır tüm okul hemşirelerin sıkıntılarına destek verilmelidir sağlıklı birer nesil önemlidir 
2022/08/02 9:21:51 ÖÖ GMT+3,,27,Kadın,Ön lisans,Evli,10,8,Aksaray,19,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Sadece çevrimiçi eğitim,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılmıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılmıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Sağlığın geliştirilmesi ve korunması. Özlük haklarımız. Gelişim evreleri,
2022/08/02 10:13:09 ÖÖ GMT+3,,28,Erkek,Sağlık Meslek Lisesi,Bekar,8,8,Bilecik,3,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Sadece çevrimiçi eğitim,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Madde bağımlığı alkol sigara konularında sıkça eğitimler yapılabilir ,Yok 
2022/08/02 10:28:07 ÖÖ GMT+3,,46,Kadın,Lisans,Bekar,24,14,Kayseri ,24,Bilgisayar,Derslere katılmada bazen sorun yaşadım,Sadece çevrimiçi eğitim,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Ergenlik döneminde madde kullanımı konusunda eğitim almak istiyorum ,Yok
2022/08/02 11:09:28 ÖÖ GMT+3,,43,Kadın,Ön lisans,Evli,20,15,Batman,24,Akıllı telefon,Derslere katılmada sıklıkla sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Hijyen madde bağımlılığı temel ilkyardım,"İdarecilerin bizi ötekileştirmemesi daha saygılı olmaları yetkinliğimiz konusunda bilgilendirilmeleri ,idarecilerin bize olan saygısı bütün okul çalışanlarının saygısı demektir.bizim okul öğrencileri ve çalışanlar için ne kadar önemli olduğumuz konusunda okul idarecilerinin bilinçlendirilmesi"
2022/08/02 11:42:43 ÖÖ GMT+3,,46,Kadın,Lisans,Evli,29,18,Tunceli ,10,Bilgisayar,Derslere katılmada bazen sorun yaşadım,Sadece çevrimiçi eğitim,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılmıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılmıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,,
2022/08/02 11:49:23 ÖÖ GMT+3,,28,Kadın,Sağlık Meslek Lisesi,Evli,9,7,Kayseri,4,Bilgisayar,Derslere katılmada sıklıkla sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Uygulamalı ilk yardım ,
2022/08/02 1:15:24 ÖS GMT+3,,48,Kadın,Lisans,Bekar,30,30,Elazığ,24,Akıllı telefon,Derslere katılmada hiç sorun yaşamadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,İlk yardım eğitici eğitmenliği /,"Okul sağlığı hemşiresinin daha etkin daha yetkin ve daha önemsendipi bir meslek grubu olasını diliyorum ötelenmeyen MEB’in üvey evladı değil de en az bir öğretmen kadar önemli kılındığı rehber öğretmenlerle hiç bir farkımız olmamasına rağmen hatta onlardan daha fazla öğrenci ile muhatap olan bizlerin bir nebze de olsa değerli kılınması en büyük dileğim özellikle kurul toplantılarında okul sağlığı hemşirelerinin tıpkı rehberlik servisi gibi asli katılımcı olması ve sağlık servisi olarak  okullarda bizim varlığımızın resmî olarak varedilmesi...ilginize duyarlılığınıza çok teşekkür eder, çalışmalarınızdan kolaylıklar diliyorum"
2022/08/02 1:43:14 ÖS GMT+3,,43,Kadın,Yüksek Lisans,Evli,21,21,Kahramanmaraş ,20,Akıllı telefon,Derslere katılmada hiç sorun yaşamadım,Sadece çevrimiçi eğitim,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Doldurulması gereken formlar takip çizelgelerin düzenlenmesi kayıtla ilgili konular.,
2022/08/02 1:56:28 ÖS GMT+3,,48,Kadın,Lisans,Evli,24,24,Adıyaman,4,Akıllı telefon,Derslere katılmada hiç sorun yaşamadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,Tamamen katılıyorum,Tamamen katılıyorum,,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Okulda hijyen uygulamaları ,
2022/08/02 2:10:44 ÖS GMT+3,,62,Kadın,Sağlık Meslek Lisesi,Bekar,25,25,Adiyaman ,3,Akıllı telefon,Derslere katılmada hiç sorun yaşamadım,Sadece yüz yüze eğitim,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,ilk yardım eğitimi görmek isterim,
